recordID,decimalLatitude,decimalLongitude,eventDate,family,scientificName,taxonConceptID,dataResourceName,basisOfRecord,recordedBy,ABS_SA2_region_2016
053328f4-3e5e-4a26-9bb0-7f4793ac3264,-35.37,149.16,,Agamidae,Tympanocryptis pinguicolla,urn:lsid:biodiversity.org.au:afd.taxon:5bceebc1-06e2-43fe-bf6e-72c9b9b25c92,Australian National Wildlife Collection provider for OZCAM,PRESERVED_SPECIMEN,,CANBERRA EAST
28eb43a6-d021-4f99-8393-4c18a56cd88e,-35.37,149.17,,Agamidae,Tympanocryptis pinguicolla,urn:lsid:biodiversity.org.au:afd.taxon:5bceebc1-06e2-43fe-bf6e-72c9b9b25c92,Australian National Wildlife Collection provider for OZCAM,PRESERVED_SPECIMEN,,HUME
5c290b94-1497-4cd4-9d51-7b0f059b4c66,-35.37,148.82,1968-02-10T14:00:00Z,Scincidae,Pseudemoia entrecasteauxii,urn:lsid:biodiversity.org.au:afd.taxon:1533ed80-cb92-45e0-bda1-1801f995fcf7,Museums Victoria provider for OZCAM,PRESERVED_SPECIMEN,"Rawlinson, A. Peter",NAMADGI
9b4c8b67-1e1a-4fa7-8add-023a5ccbef8a,-35.37,149.17,,Agamidae,Tympanocryptis pinguicolla,urn:lsid:biodiversity.org.au:afd.taxon:5bceebc1-06e2-43fe-bf6e-72c9b9b25c92,Australian National Wildlife Collection provider for OZCAM,PRESERVED_SPECIMEN,,HUME
41a594c3-10e5-4096-99d7-f8536127f337,-35.37,148.83,1964-01-21T14:00:00Z,Scincidae,Eulamprus tympanum tympanum,urn:lsid:biodiversity.org.au:afd.taxon:dab9e659-9b0b-4f4a-99a8-675d06d6ec50,Museums Victoria provider for OZCAM,PRESERVED_SPECIMEN,University of Melbourne (The),NAMADGI
853a03f6-9051-4c3d-a186-4fe6bf739da5,-35.37,149.17,,Agamidae,Tympanocryptis pinguicolla,urn:lsid:biodiversity.org.au:afd.taxon:5bceebc1-06e2-43fe-bf6e-72c9b9b25c92,Australian National Wildlife Collection provider for OZCAM,PRESERVED_SPECIMEN,,HUME
6963d8ba-d9a6-4674-929d-e7f42c7a0e18,-35.37,148.82,1968-02-10T14:00:00Z,Elapidae,Drysdalia coronoides,urn:lsid:biodiversity.org.au:afd.taxon:a1607acf-1e4d-44a2-995f-dababfd40e89,Museums Victoria provider for OZCAM,PRESERVED_SPECIMEN,"Rawlinson, A. Peter",NAMADGI
793416b6-6d40-4363-9766-2463346d6489,-35.37,149.17,,Agamidae,Tympanocryptis pinguicolla,urn:lsid:biodiversity.org.au:afd.taxon:5bceebc1-06e2-43fe-bf6e-72c9b9b25c92,Australian National Wildlife Collection provider for OZCAM,PRESERVED_SPECIMEN,,HUME
3ab99d46-d959-49c7-933b-086cf0c69a98,-35.37,148.82,1968-02-10T14:00:00Z,Scincidae,Pseudemoia entrecasteauxii,urn:lsid:biodiversity.org.au:afd.taxon:1533ed80-cb92-45e0-bda1-1801f995fcf7,Museums Victoria provider for OZCAM,PRESERVED_SPECIMEN,"Rawlinson, A. Peter",NAMADGI
67855aab-ff29-469d-9281-d46ec92e8212,-35.37,148.82,1968-02-10T14:00:00Z,Scincidae,Pseudemoia entrecasteauxii,urn:lsid:biodiversity.org.au:afd.taxon:1533ed80-cb92-45e0-bda1-1801f995fcf7,Museums Victoria provider for OZCAM,PRESERVED_SPECIMEN,"Rawlinson, A. Peter",NAMADGI
43c15b86-b75a-485c-bc30-d91c8496f6cb,-35.37,148.82,1968-02-01T14:00:00Z,Scincidae,Acritoscincus duperreyi,urn:lsid:biodiversity.org.au:afd.taxon:85fee228-86fd-4d57-87d7-b34fcfa575e2,Museums Victoria provider for OZCAM,PRESERVED_SPECIMEN,"Rawlinson, A. Peter",NAMADGI
5be9c7af-a1a9-41ee-967c-17c2b6bbe6c9,-35.37,148.82,1968-02-01T14:00:00Z,Scincidae,Acritoscincus duperreyi,urn:lsid:biodiversity.org.au:afd.taxon:85fee228-86fd-4d57-87d7-b34fcfa575e2,Museums Victoria provider for OZCAM,PRESERVED_SPECIMEN,"Rawlinson, A. Peter",NAMADGI
1f9c8b9f-9808-46fb-8c8d-10753ad64b61,-35.37,148.82,1968-02-10T14:00:00Z,Scincidae,Pseudemoia spenceri,urn:lsid:biodiversity.org.au:afd.taxon:c0361aab-cbb2-4aad-a283-3df26fdaeb43,Museums Victoria provider for OZCAM,PRESERVED_SPECIMEN,"Rawlinson, A. Peter",NAMADGI
757f19d9-ac34-43eb-8d55-6f50a472d9ec,-35.37,148.82,1968-02-10T14:00:00Z,Scincidae,Lampropholis guichenoti,urn:lsid:biodiversity.org.au:afd.taxon:44f8629d-8ed7-447a-8657-b628b24added,Museums Victoria provider for OZCAM,PRESERVED_SPECIMEN,"Rawlinson, A. Peter",NAMADGI
f4f0027b-57a2-467e-bd9b-951292f9001d,-35.36980003,149.121,1991-02-15T13:00:00Z,Elapidae,Pseudonaja textilis,urn:lsid:biodiversity.org.au:afd.taxon:e1224c2e-df79-4e9d-ba8d-99eef15a44e5,ACT Wildlife Atlas,UNKNOWN,,ISAACS
d95df2a3-e99a-4b9e-a57d-84c036a3200a,-35.36980003,149.003,,Scincidae,Ctenotus taeniolatus,urn:lsid:biodiversity.org.au:afd.taxon:4fce5374-4678-4b2d-b94e-bb9a49d6ed50,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
28f19f19-1539-4e6f-9299-149e0efb23b9,-35.36980003,149.003,,Agamidae,Amphibolurus muricatus,urn:lsid:biodiversity.org.au:afd.taxon:685363d2-4934-4c18-a286-e7ce31c51c46,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
b011c8f3-f257-461b-b92d-1d4f47362e87,-35.36970003,149.073,,Scincidae,Ctenotus robustus,urn:lsid:biodiversity.org.au:afd.taxon:ff331787-ecbd-4e17-87d5-79b910d20b0d,ACT Wildlife Atlas,UNKNOWN,,MOUNT TAYLOR
9f487a24-7f43-43c5-979c-714a1cdcdc97,-35.36970003,149.073,,Scincidae,Morethia boulengeri,urn:lsid:biodiversity.org.au:afd.taxon:ec9135c3-9e95-4b79-ba2e-f35266863429,ACT Wildlife Atlas,UNKNOWN,,MOUNT TAYLOR
5b6e2cf0-8a28-4c81-a124-6b2f65d5780e,-35.369691,149.071193,2017-10-23T12:10:00Z,Agamidae,Amphibolurus muricatus,urn:lsid:biodiversity.org.au:afd.taxon:685363d2-4934-4c18-a286-e7ce31c51c46,Earth Guardians Weekly Feed,HUMAN_OBSERVATION,<a href='https://bee.questagame.com/#/profile/1590?questagame_user_id=1590'>Alex | questagame.com</a>,MOUNT TAYLOR
8098bc25-1a5c-400d-b42e-822097e3be7b,-35.36960003,149.078,1992-10-19T14:00:00Z,Elapidae,Pseudonaja textilis,urn:lsid:biodiversity.org.au:afd.taxon:e1224c2e-df79-4e9d-ba8d-99eef15a44e5,ACT Wildlife Atlas,UNKNOWN,,MOUNT TAYLOR
bc177ac7-96bb-4588-a50f-e2734a77db09,-35.36930003,149.189,2014-12-12T13:00:00Z,Scincidae,Menetia greyii,urn:lsid:biodiversity.org.au:afd.taxon:ada5e2b7-1b23-410d-a3cf-1a81853a7de8,ACT Wildlife Atlas,UNKNOWN,,HUME
dfc60b58-1cdc-4f8f-a0a1-62396d82cb39,-35.36930003,149.189,2014-12-12T13:00:00Z,Scincidae,Menetia greyii,urn:lsid:biodiversity.org.au:afd.taxon:ada5e2b7-1b23-410d-a3cf-1a81853a7de8,ACT Wildlife Atlas,UNKNOWN,,HUME
b82cf6a4-5f3d-4f07-92cb-c7f772f5ec9c,-35.36930003,149.043,1993-09-25T14:00:00Z,Elapidae,Pseudonaja textilis,urn:lsid:biodiversity.org.au:afd.taxon:e1224c2e-df79-4e9d-ba8d-99eef15a44e5,ACT Wildlife Atlas,UNKNOWN,,MOUNT TAYLOR
d5ad13ef-e733-4282-b0cc-9a576f9a59c9,-35.36880003,149.073,1991-10-20T14:00:00Z,Elapidae,Pseudonaja textilis,urn:lsid:biodiversity.org.au:afd.taxon:e1224c2e-df79-4e9d-ba8d-99eef15a44e5,ACT Wildlife Atlas,UNKNOWN,,MOUNT TAYLOR
ca5612b7-838f-41df-9e7c-49c292d1fff1,-35.36860003,149.083,,Elapidae,Pseudonaja textilis,urn:lsid:biodiversity.org.au:afd.taxon:e1224c2e-df79-4e9d-ba8d-99eef15a44e5,ACT Wildlife Atlas,UNKNOWN,,PEARCE
22c34c5c-6206-42d2-8335-d4653b151e75,-35.36850003,149.04,1988-12-20T13:00:00Z,Gekkonidae,Christinus marmoratus,urn:lsid:biodiversity.org.au:afd.taxon:e4cb55f5-5a18-48c5-85e7-800be09c953e,ACT Wildlife Atlas,UNKNOWN,,MOUNT TAYLOR
937b3d0e-26fd-4f14-a1aa-99416469a571,-35.36830003,149.049,,Scincidae,Morethia boulengeri,urn:lsid:biodiversity.org.au:afd.taxon:ec9135c3-9e95-4b79-ba2e-f35266863429,ACT Wildlife Atlas,UNKNOWN,,MOUNT TAYLOR
7405a548-b893-44a7-846a-b65df121c8e8,-35.36830003,149.049,,Scincidae,Egernia cunninghami,urn:lsid:biodiversity.org.au:afd.taxon:d7fd5a96-f5a0-4f59-b138-39ce55c962b2,ACT Wildlife Atlas,UNKNOWN,,MOUNT TAYLOR
e82e5e0e-8f2f-4bc5-99d2-dfcc1255dba8,-35.36830003,149.049,,Scincidae,Ctenotus robustus,urn:lsid:biodiversity.org.au:afd.taxon:ff331787-ecbd-4e17-87d5-79b910d20b0d,ACT Wildlife Atlas,UNKNOWN,,MOUNT TAYLOR
245e26a3-d2c1-49b6-966e-e4bb7dbbf24d,-35.36830003,149.049,,Typhlopidae,Anilios nigrescens,urn:lsid:biodiversity.org.au:afd.taxon:bd7a7756-5595-496d-823c-9d76446ce3bc,ACT Wildlife Atlas,UNKNOWN,,MOUNT TAYLOR
d5d60f91-fe6c-4352-83a5-c3c67d1b66bf,-35.36830003,149.051,1988-01-18T13:00:00Z,Scincidae,Egernia cunninghami,urn:lsid:biodiversity.org.au:afd.taxon:d7fd5a96-f5a0-4f59-b138-39ce55c962b2,ACT Wildlife Atlas,UNKNOWN,,MOUNT TAYLOR
9706faee-443a-482a-a1bc-54f2e10e6031,-35.36820003,149.106,1992-10-27T13:00:00Z,Elapidae,Pseudonaja textilis,urn:lsid:biodiversity.org.au:afd.taxon:e1224c2e-df79-4e9d-ba8d-99eef15a44e5,ACT Wildlife Atlas,UNKNOWN,,MAWSON
ff474a00-c73a-475f-b06e-1ff222198290,-35.36790003,149.075,1985-12-22T13:00:00Z,Gekkonidae,Christinus marmoratus,urn:lsid:biodiversity.org.au:afd.taxon:e4cb55f5-5a18-48c5-85e7-800be09c953e,ACT Wildlife Atlas,UNKNOWN,,MOUNT TAYLOR
5bdca383-d6ac-4f92-9052-4110740d8e9f,-35.36790003,149.072,1991-09-29T14:00:00Z,Elapidae,Pseudonaja textilis,urn:lsid:biodiversity.org.au:afd.taxon:e1224c2e-df79-4e9d-ba8d-99eef15a44e5,ACT Wildlife Atlas,UNKNOWN,,MOUNT TAYLOR
e2b86099-4c7e-496e-9f83-0694e47c1151,-35.36780003,149.043,2015-09-20T14:00:00Z,Scincidae,Ctenotus robustus,urn:lsid:biodiversity.org.au:afd.taxon:ff331787-ecbd-4e17-87d5-79b910d20b0d,ACT Wildlife Atlas,UNKNOWN,,MOUNT TAYLOR
66386b52-5869-4fb4-8fe7-d8e08bea0377,-35.36770003,149.084,,Scincidae,Tiliqua scincoides,urn:lsid:biodiversity.org.au:afd.taxon:78d80a58-c9ee-42d4-a0e1-c43bcccf9d56,ACT Wildlife Atlas,UNKNOWN,,PEARCE
2c6d60d6-b67e-4d16-acaa-aaf726bc9cef,-35.36760003,149.088,,Scincidae,Tiliqua scincoides,urn:lsid:biodiversity.org.au:afd.taxon:78d80a58-c9ee-42d4-a0e1-c43bcccf9d56,ACT Wildlife Atlas,UNKNOWN,,TORRENS
4c169a81-b123-47fd-88d2-13e21448e948,-35.36750003,149.044,2015-09-20T14:00:00Z,Scincidae,Ctenotus robustus,urn:lsid:biodiversity.org.au:afd.taxon:ff331787-ecbd-4e17-87d5-79b910d20b0d,ACT Wildlife Atlas,UNKNOWN,,MOUNT TAYLOR
354ca1c0-8ab3-4633-b742-66b2803dd3db,-35.36750003,149.044,2015-09-20T14:00:00Z,Scincidae,Morethia boulengeri,urn:lsid:biodiversity.org.au:afd.taxon:ec9135c3-9e95-4b79-ba2e-f35266863429,ACT Wildlife Atlas,UNKNOWN,,MOUNT TAYLOR
d878e070-eae5-46ae-8e8b-f79898defa4e,-35.367472,149.074499,,Agamidae,Pogona barbata,urn:lsid:biodiversity.org.au:afd.taxon:25b7606b-0b61-4f2d-967e-9c5c210fe332,iNaturalist Australia,HUMAN_OBSERVATION,Windyhen,MOUNT TAYLOR
2adcb6c4-210f-4ca8-8a92-242042ff981e,-35.36730003,149.05,2015-09-20T14:00:00Z,Scincidae,Ctenotus robustus,urn:lsid:biodiversity.org.au:afd.taxon:ff331787-ecbd-4e17-87d5-79b910d20b0d,ACT Wildlife Atlas,UNKNOWN,,MOUNT TAYLOR
0ee4c7df-7755-48cc-9760-b850b5041c71,-35.36720003,148.898,1992-01-12T13:00:00Z,Agamidae,Intellagama lesueurii,urn:lsid:biodiversity.org.au:afd.taxon:90be1d02-4bf4-478f-976d-25c04395d1f8,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
f8a41d1b-722e-4350-8c89-56ddcd447f7c,-35.36720003,148.952,1987-10-12T14:00:00Z,Elapidae,Pseudonaja textilis,urn:lsid:biodiversity.org.au:afd.taxon:e1224c2e-df79-4e9d-ba8d-99eef15a44e5,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
b744101d-bb7a-4d99-839b-a8f6a65bc77f,-35.36690003,149.079,,Elapidae,Pseudonaja textilis,urn:lsid:biodiversity.org.au:afd.taxon:e1224c2e-df79-4e9d-ba8d-99eef15a44e5,ACT Wildlife Atlas,UNKNOWN,,PEARCE
07952eb2-8eda-4e02-b628-b69e02cdcb2b,-35.36680003,149.083,,Elapidae,Pseudonaja textilis,urn:lsid:biodiversity.org.au:afd.taxon:e1224c2e-df79-4e9d-ba8d-99eef15a44e5,ACT Wildlife Atlas,UNKNOWN,,PEARCE
6c99e60c-ccc8-46e4-863b-35db94063658,-35.36670003,149.04,1991-09-24T14:00:00Z,Scincidae,Ctenotus robustus,urn:lsid:biodiversity.org.au:afd.taxon:ff331787-ecbd-4e17-87d5-79b910d20b0d,ACT Wildlife Atlas,UNKNOWN,,MOUNT TAYLOR
0f0605af-9377-4779-bf80-ef5975611980,-35.36670003,149.04,1991-09-24T14:00:00Z,Scincidae,Egernia cunninghami,urn:lsid:biodiversity.org.au:afd.taxon:d7fd5a96-f5a0-4f59-b138-39ce55c962b2,ACT Wildlife Atlas,UNKNOWN,,MOUNT TAYLOR
915e75e4-6760-4257-8478-0485f5034816,-35.3667,148.8167,1977-10-25T14:00:00Z,Scincidae,Anepischetosia maccoyi,urn:lsid:biodiversity.org.au:afd.taxon:a33e7ff0-913f-43c5-8b37-40ab03b0f3d6,Australian National Wildlife Collection provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
d519530f-3e15-44a6-b2f3-15f3b8129758,-35.3667,148.8167,1977-10-25T14:00:00Z,Scincidae,Pseudemoia spenceri,urn:lsid:biodiversity.org.au:afd.taxon:c0361aab-cbb2-4aad-a283-3df26fdaeb43,Australian National Wildlife Collection provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
514dbfd0-24bc-4d49-a130-0bef5b4b1e54,-35.366667,148.816667,1979-11-05T13:00:00Z,Scincidae,SCINCIDAE,urn:lsid:biodiversity.org.au:afd.taxon:613f195e-bd33-4e0d-a03e-6aa85163467d,Queensland Museum provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
3690f9d1-1c3c-432c-8a67-93f0f4230e89,-35.366667,148.816667,1979-11-05T13:00:00Z,Scincidae,SCINCIDAE,urn:lsid:biodiversity.org.au:afd.taxon:613f195e-bd33-4e0d-a03e-6aa85163467d,Queensland Museum provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
b39c0c1f-4543-417b-b629-6f7ebaf77014,-35.366667,148.816667,1979-11-05T13:00:00Z,Scincidae,SCINCIDAE,urn:lsid:biodiversity.org.au:afd.taxon:613f195e-bd33-4e0d-a03e-6aa85163467d,Queensland Museum provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
5a6134d0-f47a-44f4-9595-1aafc352eb57,-35.366667,148.816667,1979-11-05T13:00:00Z,Scincidae,Pseudemoia spenceri,urn:lsid:biodiversity.org.au:afd.taxon:c0361aab-cbb2-4aad-a283-3df26fdaeb43,Queensland Museum provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
ffaba034-0070-4ce8-8908-c2e24b1f4168,-35.366667,148.816667,1979-11-05T13:00:00Z,Scincidae,SCINCIDAE,urn:lsid:biodiversity.org.au:afd.taxon:613f195e-bd33-4e0d-a03e-6aa85163467d,Queensland Museum provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
694b35c8-2f11-4d86-9b4f-2623327f7c3e,-35.366667,148.816667,1979-11-05T13:00:00Z,Scincidae,SCINCIDAE,urn:lsid:biodiversity.org.au:afd.taxon:613f195e-bd33-4e0d-a03e-6aa85163467d,Queensland Museum provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
88a1e5f8-0ae0-4f3e-8933-659001651d32,-35.366667,148.816667,1979-06-10T14:00:00Z,Scincidae,SCINCIDAE,urn:lsid:biodiversity.org.au:afd.taxon:613f195e-bd33-4e0d-a03e-6aa85163467d,Queensland Museum provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
3ae0d001-636d-4a5c-b62a-01bb1264e915,-35.366667,148.816667,1979-11-05T13:00:00Z,Scincidae,Carinascincus coventryi,urn:lsid:biodiversity.org.au:afd.taxon:ca4bffdd-96bd-4832-a417-71a9b04743bc,Queensland Museum provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
9a95829b-eb66-4cdc-a152-bbe311bdfa9f,-35.366667,148.816667,1979-11-05T13:00:00Z,Scincidae,SCINCIDAE,urn:lsid:biodiversity.org.au:afd.taxon:613f195e-bd33-4e0d-a03e-6aa85163467d,Queensland Museum provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
87a527fe-4c6d-47cb-b6a8-df18f8086ee4,-35.366667,148.816667,1979-11-05T13:00:00Z,Scincidae,Carinascincus coventryi,urn:lsid:biodiversity.org.au:afd.taxon:ca4bffdd-96bd-4832-a417-71a9b04743bc,Queensland Museum provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
2fbe74b2-8f8f-4296-bbcc-c81fb417ab9b,-35.366667,148.816667,1979-11-05T13:00:00Z,Scincidae,SCINCIDAE,urn:lsid:biodiversity.org.au:afd.taxon:613f195e-bd33-4e0d-a03e-6aa85163467d,Queensland Museum provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
31d50af6-af69-42d8-a3b4-de4132ea4062,-35.366667,148.816667,1979-11-05T13:00:00Z,Scincidae,Pseudemoia entrecasteauxii,urn:lsid:biodiversity.org.au:afd.taxon:1533ed80-cb92-45e0-bda1-1801f995fcf7,Queensland Museum provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
f134a94c-26ac-4aa3-bb84-f1cce8d74b74,-35.366667,148.816667,1979-11-05T13:00:00Z,Scincidae,SCINCIDAE,urn:lsid:biodiversity.org.au:afd.taxon:613f195e-bd33-4e0d-a03e-6aa85163467d,Queensland Museum provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
9201a610-31b1-42ca-82af-8f87f17a1303,-35.366667,148.816667,1979-11-05T13:00:00Z,Scincidae,SCINCIDAE,urn:lsid:biodiversity.org.au:afd.taxon:613f195e-bd33-4e0d-a03e-6aa85163467d,Queensland Museum provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
e16c0243-d405-4617-88e0-3344731c8c91,-35.366667,148.816667,1979-11-05T13:00:00Z,Scincidae,Carinascincus coventryi,urn:lsid:biodiversity.org.au:afd.taxon:ca4bffdd-96bd-4832-a417-71a9b04743bc,Queensland Museum provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
024d7867-d7eb-4253-afd0-c5c61b086df8,-35.366667,148.816667,1979-11-05T13:00:00Z,Scincidae,SCINCIDAE,urn:lsid:biodiversity.org.au:afd.taxon:613f195e-bd33-4e0d-a03e-6aa85163467d,Queensland Museum provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
1224b718-6b3f-42dd-a003-0c2efeac0393,-35.366667,148.816667,1979-11-05T13:00:00Z,Scincidae,Carinascincus coventryi,urn:lsid:biodiversity.org.au:afd.taxon:ca4bffdd-96bd-4832-a417-71a9b04743bc,Queensland Museum provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
fc02ecc1-5808-4774-aac8-4bb4bc62afe0,-35.366667,148.816667,1979-11-05T13:00:00Z,Scincidae,Carinascincus coventryi,urn:lsid:biodiversity.org.au:afd.taxon:ca4bffdd-96bd-4832-a417-71a9b04743bc,Queensland Museum provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
2f54a190-6e6a-451f-83ea-27dd2cb04a96,-35.366667,148.816667,1979-11-05T13:00:00Z,Scincidae,Pseudemoia entrecasteauxii,urn:lsid:biodiversity.org.au:afd.taxon:1533ed80-cb92-45e0-bda1-1801f995fcf7,Queensland Museum provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
01ec7e69-df75-42e4-a8c7-6ee2b5c9dc63,-35.366667,148.816667,1979-11-05T13:00:00Z,Scincidae,Carinascincus coventryi,urn:lsid:biodiversity.org.au:afd.taxon:ca4bffdd-96bd-4832-a417-71a9b04743bc,Queensland Museum provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
da5d5b48-abc1-4fa9-aa87-0d9bebbe2ce6,-35.366667,148.816667,1979-11-05T13:00:00Z,Scincidae,SCINCIDAE,urn:lsid:biodiversity.org.au:afd.taxon:613f195e-bd33-4e0d-a03e-6aa85163467d,Queensland Museum provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
74816c59-5922-435f-ae21-2a4720879424,-35.366667,148.816667,1979-11-05T13:00:00Z,Scincidae,Pseudemoia entrecasteauxii,urn:lsid:biodiversity.org.au:afd.taxon:1533ed80-cb92-45e0-bda1-1801f995fcf7,Queensland Museum provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
50f23f69-843e-4603-8b65-16a03eb75a83,-35.366667,148.816667,1979-11-05T13:00:00Z,Scincidae,Pseudemoia entrecasteauxii,urn:lsid:biodiversity.org.au:afd.taxon:1533ed80-cb92-45e0-bda1-1801f995fcf7,Queensland Museum provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
8a33e26b-81e5-42d5-ba43-c671f2e9eb0a,-35.366667,148.816667,1979-11-05T13:00:00Z,Scincidae,Carinascincus coventryi,urn:lsid:biodiversity.org.au:afd.taxon:ca4bffdd-96bd-4832-a417-71a9b04743bc,Queensland Museum provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
a07f95cf-236a-45e9-a3e7-09193839c395,-35.366667,148.816667,1979-11-05T13:00:00Z,Scincidae,SCINCIDAE,urn:lsid:biodiversity.org.au:afd.taxon:613f195e-bd33-4e0d-a03e-6aa85163467d,Queensland Museum provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
1fd07d42-89d1-4d88-a212-ad9f50c4c202,-35.366667,148.816667,1979-11-05T13:00:00Z,Scincidae,SCINCIDAE,urn:lsid:biodiversity.org.au:afd.taxon:613f195e-bd33-4e0d-a03e-6aa85163467d,Queensland Museum provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
1b4ff83a-0429-41be-95f9-adb8d1db805b,-35.366667,148.816667,1979-11-05T13:00:00Z,Scincidae,Pseudemoia entrecasteauxii,urn:lsid:biodiversity.org.au:afd.taxon:1533ed80-cb92-45e0-bda1-1801f995fcf7,Queensland Museum provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
7784f568-9e49-4ff3-8d5c-c702d1f1ed9f,-35.366667,148.816667,1979-11-05T13:00:00Z,Scincidae,SCINCIDAE,urn:lsid:biodiversity.org.au:afd.taxon:613f195e-bd33-4e0d-a03e-6aa85163467d,Queensland Museum provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
e02b16af-2015-4061-99d5-21be26fa26a6,-35.366667,148.816667,1979-11-05T13:00:00Z,Scincidae,Carinascincus coventryi,urn:lsid:biodiversity.org.au:afd.taxon:ca4bffdd-96bd-4832-a417-71a9b04743bc,Queensland Museum provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
ef14ac41-f9c9-489f-ab0c-34a6fc1a7013,-35.366667,148.816667,1979-11-05T13:00:00Z,Scincidae,Pseudemoia entrecasteauxii,urn:lsid:biodiversity.org.au:afd.taxon:1533ed80-cb92-45e0-bda1-1801f995fcf7,Queensland Museum provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
946954b2-00be-4cea-8b8d-93c85cd6f4a5,-35.366667,148.816667,1979-11-05T13:00:00Z,Scincidae,Carinascincus coventryi,urn:lsid:biodiversity.org.au:afd.taxon:ca4bffdd-96bd-4832-a417-71a9b04743bc,Queensland Museum provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
b917e209-6ee7-4efa-8670-55d858c7b08c,-35.366667,148.816667,1979-11-05T13:00:00Z,Scincidae,SCINCIDAE,urn:lsid:biodiversity.org.au:afd.taxon:613f195e-bd33-4e0d-a03e-6aa85163467d,Queensland Museum provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
4be6b8a3-e20b-45b3-a09d-35df62062ab5,-35.366667,148.816667,1979-11-05T13:00:00Z,Scincidae,SCINCIDAE,urn:lsid:biodiversity.org.au:afd.taxon:613f195e-bd33-4e0d-a03e-6aa85163467d,Queensland Museum provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
ef3dd8df-6800-4c96-bd97-5f529c318875,-35.366667,148.816667,1979-11-05T13:00:00Z,Scincidae,Carinascincus coventryi,urn:lsid:biodiversity.org.au:afd.taxon:ca4bffdd-96bd-4832-a417-71a9b04743bc,Queensland Museum provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
7de57fa2-3dfe-4091-acb0-00ef3c8939c0,-35.366667,148.816667,1979-11-05T13:00:00Z,Scincidae,Pseudemoia entrecasteauxii,urn:lsid:biodiversity.org.au:afd.taxon:1533ed80-cb92-45e0-bda1-1801f995fcf7,Queensland Museum provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
5b1ade5a-818f-4162-8d0e-ec8247ef7579,-35.366667,148.816667,1979-11-05T13:00:00Z,Scincidae,Carinascincus coventryi,urn:lsid:biodiversity.org.au:afd.taxon:ca4bffdd-96bd-4832-a417-71a9b04743bc,Queensland Museum provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
e2812554-205a-4963-b4b9-0cdeb1335f16,-35.366667,148.816667,1979-11-05T13:00:00Z,Scincidae,Pseudemoia entrecasteauxii,urn:lsid:biodiversity.org.au:afd.taxon:1533ed80-cb92-45e0-bda1-1801f995fcf7,Queensland Museum provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
643150b0-970b-4df2-a5d3-37398176e391,-35.366667,148.816667,1979-11-05T13:00:00Z,Scincidae,Pseudemoia entrecasteauxii,urn:lsid:biodiversity.org.au:afd.taxon:1533ed80-cb92-45e0-bda1-1801f995fcf7,Queensland Museum provider for OZCAM,PRESERVED_SPECIMEN,,NAMADGI
